   filename        accent    study   set   speaker  gender
G30104S1160.wav   Chinese   adapt   dev   G30104   Male
G30104S1161.wav   Chinese   adapt   dev   G30104   Male
G30104S1162.wav   Chinese   adapt   dev   G30104   Male
G30104S1163.wav   Chinese   adapt   dev   G30104   Male
G30104S1164.wav   Chinese   adapt   dev   G30104   Male
G30104S1165.wav   Chinese   adapt   dev   G30104   Male
G30104S1166.wav   Chinese   adapt   dev   G30104   Male
G30104S1167.wav   Chinese   adapt   dev   G30104   Male
G30104S1168.wav   Chinese   adapt   dev   G30104   Male
G30104S1169.wav   Chinese   adapt   dev   G30104   Male
G30104S1170.wav   Chinese   adapt   dev   G30104   Male
G30104S1171.wav   Chinese   adapt   dev   G30104   Male
G30104S1172.wav   Chinese   adapt   dev   G30104   Male
G30104S1173.wav   Chinese   adapt   dev   G30104   Male
G30104S1174.wav   Chinese   adapt   dev   G30104   Male
G30104S1175.wav   Chinese   adapt   dev   G30104   Male
G30104S1176.wav   Chinese   adapt   dev   G30104   Male
G30104S1177.wav   Chinese   adapt   dev   G30104   Male
G30104S1179.wav   Chinese   adapt   dev   G30104   Male
G30104S1180.wav   Chinese   adapt   dev   G30104   Male
G30104S1182.wav   Chinese   adapt   dev   G30104   Male
G30104S1184.wav   Chinese   adapt   dev   G30104   Male
G40755S1126.wav   Chinese   adapt   dev   G40755   Female
G40755S1128.wav   Chinese   adapt   dev   G40755   Female
G40755S1129.wav   Chinese   adapt   dev   G40755   Female
G40755S1130.wav   Chinese   adapt   dev   G40755   Female
G40755S1131.wav   Chinese   adapt   dev   G40755   Female
G40755S1132.wav   Chinese   adapt   dev   G40755   Female
G40755S1133.wav   Chinese   adapt   dev   G40755   Female
G40755S1134.wav   Chinese   adapt   dev   G40755   Female
G40755S1135.wav   Chinese   adapt   dev   G40755   Female
G40755S1136.wav   Chinese   adapt   dev   G40755   Female
G40755S1137.wav   Chinese   adapt   dev   G40755   Female
G40755S1138.wav   Chinese   adapt   dev   G40755   Female
G40755S1139.wav   Chinese   adapt   dev   G40755   Female
G40755S1140.wav   Chinese   adapt   dev   G40755   Female
G40755S1141.wav   Chinese   adapt   dev   G40755   Female
G40755S1142.wav   Chinese   adapt   dev   G40755   Female
G40755S1143.wav   Chinese   adapt   dev   G40755   Female
G40755S1145.wav   Chinese   adapt   dev   G40755   Female
G40755S1146.wav   Chinese   adapt   dev   G40755   Female
G40755S1148.wav   Chinese   adapt   dev   G40755   Female
G40755S1149.wav   Chinese   adapt   dev   G40755   Female
G40755S1151.wav   Chinese   adapt   dev   G40755   Female
G00834S1092.wav   Indian   adapt   dev   G00834   Male
G00834S1093.wav   Indian   adapt   dev   G00834   Male
G00834S1094.wav   Indian   adapt   dev   G00834   Male
G00834S1095.wav   Indian   adapt   dev   G00834   Male
G00834S1096.wav   Indian   adapt   dev   G00834   Male
G00834S1097.wav   Indian   adapt   dev   G00834   Male
G00834S1098.wav   Indian   adapt   dev   G00834   Male
G00834S1099.wav   Indian   adapt   dev   G00834   Male
G00834S1100.wav   Indian   adapt   dev   G00834   Male
G00834S1101.wav   Indian   adapt   dev   G00834   Male
G00834S1102.wav   Indian   adapt   dev   G00834   Male
G00834S1103.wav   Indian   adapt   dev   G00834   Male
G00834S1104.wav   Indian   adapt   dev   G00834   Male
G00834S1105.wav   Indian   adapt   dev   G00834   Male
G00834S1106.wav   Indian   adapt   dev   G00834   Male
G00834S1107.wav   Indian   adapt   dev   G00834   Male
G00834S1108.wav   Indian   adapt   dev   G00834   Male
G00834S1109.wav   Indian   adapt   dev   G00834   Male
G00834S1110.wav   Indian   adapt   dev   G00834   Male
G00834S1111.wav   Indian   adapt   dev   G00834   Male
G00834S1112.wav   Indian   adapt   dev   G00834   Male
G00834S1113.wav   Indian   adapt   dev   G00834   Male
G00834S1114.wav   Indian   adapt   dev   G00834   Male
G00834S1115.wav   Indian   adapt   dev   G00834   Male
G00834S1116.wav   Indian   adapt   dev   G00834   Male
G00862S1084.wav   Indian   adapt   dev   G00862   Male
G00862S1085.wav   Indian   adapt   dev   G00862   Male
G00862S1086.wav   Indian   adapt   dev   G00862   Male
G00862S1087.wav   Indian   adapt   dev   G00862   Male
G00862S1088.wav   Indian   adapt   dev   G00862   Male
G00862S1089.wav   Indian   adapt   dev   G00862   Male
G00862S1090.wav   Indian   adapt   dev   G00862   Male
G00862S1091.wav   Indian   adapt   dev   G00862   Male
G00862S1092.wav   Indian   adapt   dev   G00862   Male
G00862S1093.wav   Indian   adapt   dev   G00862   Male
G00862S1094.wav   Indian   adapt   dev   G00862   Male
G00862S1095.wav   Indian   adapt   dev   G00862   Male
G00862S1096.wav   Indian   adapt   dev   G00862   Male
G00862S1097.wav   Indian   adapt   dev   G00862   Male
G00862S1098.wav   Indian   adapt   dev   G00862   Male
G00862S1099.wav   Indian   adapt   dev   G00862   Male
G00906S1121.wav   Indian   adapt   dev   G00906   Male
G00906S1122.wav   Indian   adapt   dev   G00906   Male
G00906S1123.wav   Indian   adapt   dev   G00906   Male
G00906S1124.wav   Indian   adapt   dev   G00906   Male
G00906S1125.wav   Indian   adapt   dev   G00906   Male
G00906S1126.wav   Indian   adapt   dev   G00906   Male
G00906S1127.wav   Indian   adapt   dev   G00906   Male
G00906S1128.wav   Indian   adapt   dev   G00906   Male
G00906S1129.wav   Indian   adapt   dev   G00906   Male
G00906S1130.wav   Indian   adapt   dev   G00906   Male
G00906S1131.wav   Indian   adapt   dev   G00906   Male
G00906S1132.wav   Indian   adapt   dev   G00906   Male
G00906S1133.wav   Indian   adapt   dev   G00906   Male
G00906S1134.wav   Indian   adapt   dev   G00906   Male
G00906S1135.wav   Indian   adapt   dev   G00906   Male
G00906S1136.wav   Indian   adapt   dev   G00906   Male
G00906S1139.wav   Indian   adapt   dev   G00906   Male
G00906S1140.wav   Indian   adapt   dev   G00906   Male
G00906S1141.wav   Indian   adapt   dev   G00906   Male
G00906S1142.wav   Indian   adapt   dev   G00906   Male
G00906S1143.wav   Indian   adapt   dev   G00906   Male
G00945S1144.wav   Indian   adapt   dev   G00945   Male
G00945S1145.wav   Indian   adapt   dev   G00945   Male
G00945S1146.wav   Indian   adapt   dev   G00945   Male
G00945S1147.wav   Indian   adapt   dev   G00945   Male
G00945S1148.wav   Indian   adapt   dev   G00945   Male
G00945S1149.wav   Indian   adapt   dev   G00945   Male
G00945S1150.wav   Indian   adapt   dev   G00945   Male
G00945S1151.wav   Indian   adapt   dev   G00945   Male
G00945S1152.wav   Indian   adapt   dev   G00945   Male
G00945S1153.wav   Indian   adapt   dev   G00945   Male
G00945S1154.wav   Indian   adapt   dev   G00945   Male
G00945S1155.wav   Indian   adapt   dev   G00945   Male
G00945S1156.wav   Indian   adapt   dev   G00945   Male
G00945S1157.wav   Indian   adapt   dev   G00945   Male
G00945S1158.wav   Indian   adapt   dev   G00945   Male
G00945S1159.wav   Indian   adapt   dev   G00945   Male
G00945S1161.wav   Indian   adapt   dev   G00945   Male
G00945S1162.wav   Indian   adapt   dev   G00945   Male
G00945S1163.wav   Indian   adapt   dev   G00945   Male
G00945S1164.wav   Indian   adapt   dev   G00945   Male
G00945S1166.wav   Indian   adapt   dev   G00945   Male
G00945S1167.wav   Indian   adapt   dev   G00945   Male
G00964S1131.wav   Indian   adapt   dev   G00964   Male
G00964S1132.wav   Indian   adapt   dev   G00964   Male
G00964S1133.wav   Indian   adapt   dev   G00964   Male
G00964S1134.wav   Indian   adapt   dev   G00964   Male
G00964S1135.wav   Indian   adapt   dev   G00964   Male
G00964S1136.wav   Indian   adapt   dev   G00964   Male
G00964S1137.wav   Indian   adapt   dev   G00964   Male
G00964S1138.wav   Indian   adapt   dev   G00964   Male
G00964S1139.wav   Indian   adapt   dev   G00964   Male
G00964S1140.wav   Indian   adapt   dev   G00964   Male
G00964S1141.wav   Indian   adapt   dev   G00964   Male
G00964S1142.wav   Indian   adapt   dev   G00964   Male
G00964S1143.wav   Indian   adapt   dev   G00964   Male
G00964S1144.wav   Indian   adapt   dev   G00964   Male
G00964S1145.wav   Indian   adapt   dev   G00964   Male
G00964S1146.wav   Indian   adapt   dev   G00964   Male
G00964S1147.wav   Indian   adapt   dev   G00964   Male
G00964S1148.wav   Indian   adapt   dev   G00964   Male
G00964S1149.wav   Indian   adapt   dev   G00964   Male
G00964S1150.wav   Indian   adapt   dev   G00964   Male
G00964S1151.wav   Indian   adapt   dev   G00964   Male
G00964S1152.wav   Indian   adapt   dev   G00964   Male
G00964S1153.wav   Indian   adapt   dev   G00964   Male
G00964S1154.wav   Indian   adapt   dev   G00964   Male
G01006S1113.wav   Indian   adapt   dev   G01006   Male
G01006S1114.wav   Indian   adapt   dev   G01006   Male
G01006S1115.wav   Indian   adapt   dev   G01006   Male
G01006S1116.wav   Indian   adapt   dev   G01006   Male
G01006S1117.wav   Indian   adapt   dev   G01006   Male
G01006S1118.wav   Indian   adapt   dev   G01006   Male
G01006S1119.wav   Indian   adapt   dev   G01006   Male
G01006S1120.wav   Indian   adapt   dev   G01006   Male
G01006S1121.wav   Indian   adapt   dev   G01006   Male
G01006S1122.wav   Indian   adapt   dev   G01006   Male
G01006S1123.wav   Indian   adapt   dev   G01006   Male
G01006S1124.wav   Indian   adapt   dev   G01006   Male
G01006S1125.wav   Indian   adapt   dev   G01006   Male
G01006S1126.wav   Indian   adapt   dev   G01006   Male
G01006S1127.wav   Indian   adapt   dev   G01006   Male
G01006S1128.wav   Indian   adapt   dev   G01006   Male
G01006S1129.wav   Indian   adapt   dev   G01006   Male
G01006S1130.wav   Indian   adapt   dev   G01006   Male
G01006S1131.wav   Indian   adapt   dev   G01006   Male
G01006S1132.wav   Indian   adapt   dev   G01006   Male
G01006S1133.wav   Indian   adapt   dev   G01006   Male
G01006S1134.wav   Indian   adapt   dev   G01006   Male
G01020S1130.wav   Indian   adapt   dev   G01020   Male
G01020S1131.wav   Indian   adapt   dev   G01020   Male
G01020S1132.wav   Indian   adapt   dev   G01020   Male
G01020S1133.wav   Indian   adapt   dev   G01020   Male
G01020S1134.wav   Indian   adapt   dev   G01020   Male
G01020S1135.wav   Indian   adapt   dev   G01020   Male
G01020S1136.wav   Indian   adapt   dev   G01020   Male
G01020S1137.wav   Indian   adapt   dev   G01020   Male
G01020S1138.wav   Indian   adapt   dev   G01020   Male
G01020S1139.wav   Indian   adapt   dev   G01020   Male
G01020S1140.wav   Indian   adapt   dev   G01020   Male
G01020S1141.wav   Indian   adapt   dev   G01020   Male
G01020S1142.wav   Indian   adapt   dev   G01020   Male
G01020S1143.wav   Indian   adapt   dev   G01020   Male
G01020S1144.wav   Indian   adapt   dev   G01020   Male
G01020S1145.wav   Indian   adapt   dev   G01020   Male
G01020S1146.wav   Indian   adapt   dev   G01020   Male
G01020S1147.wav   Indian   adapt   dev   G01020   Male
G01020S1148.wav   Indian   adapt   dev   G01020   Male
G01020S1149.wav   Indian   adapt   dev   G01020   Male
G01020S1150.wav   Indian   adapt   dev   G01020   Male
G01020S1151.wav   Indian   adapt   dev   G01020   Male
G01020S1152.wav   Indian   adapt   dev   G01020   Male
G01020S1153.wav   Indian   adapt   dev   G01020   Male
G01129S1125.wav   Indian   adapt   dev   G01129   Male
G01129S1126.wav   Indian   adapt   dev   G01129   Male
G01129S1127.wav   Indian   adapt   dev   G01129   Male
G01129S1128.wav   Indian   adapt   dev   G01129   Male
G01129S1129.wav   Indian   adapt   dev   G01129   Male
G01129S1130.wav   Indian   adapt   dev   G01129   Male
G01129S1131.wav   Indian   adapt   dev   G01129   Male
G01129S1132.wav   Indian   adapt   dev   G01129   Male
G01129S1133.wav   Indian   adapt   dev   G01129   Male
G01129S1134.wav   Indian   adapt   dev   G01129   Male
G01129S1135.wav   Indian   adapt   dev   G01129   Male
G01129S1136.wav   Indian   adapt   dev   G01129   Male
G01129S1137.wav   Indian   adapt   dev   G01129   Male
G01129S1138.wav   Indian   adapt   dev   G01129   Male
G01129S1139.wav   Indian   adapt   dev   G01129   Male
G01129S1140.wav   Indian   adapt   dev   G01129   Male
G01129S1141.wav   Indian   adapt   dev   G01129   Male
G01129S1142.wav   Indian   adapt   dev   G01129   Male
G01129S1143.wav   Indian   adapt   dev   G01129   Male
G01129S1144.wav   Indian   adapt   dev   G01129   Male
G01129S1145.wav   Indian   adapt   dev   G01129   Male
G01129S1146.wav   Indian   adapt   dev   G01129   Male
G01129S1147.wav   Indian   adapt   dev   G01129   Male
G01129S1148.wav   Indian   adapt   dev   G01129   Male
G01129S1149.wav   Indian   adapt   dev   G01129   Male
G01129S1150.wav   Indian   adapt   dev   G01129   Male
G01146S1089.wav   Indian   adapt   dev   G01146   Male
G01146S1090.wav   Indian   adapt   dev   G01146   Male
G01146S1091.wav   Indian   adapt   dev   G01146   Male
G01146S1092.wav   Indian   adapt   dev   G01146   Male
G01146S1093.wav   Indian   adapt   dev   G01146   Male
G01146S1094.wav   Indian   adapt   dev   G01146   Male
G01146S1095.wav   Indian   adapt   dev   G01146   Male
G01146S1096.wav   Indian   adapt   dev   G01146   Male
G01146S1097.wav   Indian   adapt   dev   G01146   Male
G01146S1098.wav   Indian   adapt   dev   G01146   Male
G01146S1099.wav   Indian   adapt   dev   G01146   Male
G01146S1100.wav   Indian   adapt   dev   G01146   Male
G01146S1101.wav   Indian   adapt   dev   G01146   Male
G01146S1102.wav   Indian   adapt   dev   G01146   Male
G01146S1103.wav   Indian   adapt   dev   G01146   Male
G01146S1104.wav   Indian   adapt   dev   G01146   Male
G01146S1105.wav   Indian   adapt   dev   G01146   Male
G01174S1097.wav   Indian   adapt   dev   G01174   Male
G01174S1098.wav   Indian   adapt   dev   G01174   Male
G01174S1099.wav   Indian   adapt   dev   G01174   Male
G01174S1100.wav   Indian   adapt   dev   G01174   Male
G01174S1101.wav   Indian   adapt   dev   G01174   Male
G01174S1102.wav   Indian   adapt   dev   G01174   Male
G01174S1103.wav   Indian   adapt   dev   G01174   Male
G01174S1104.wav   Indian   adapt   dev   G01174   Male
G01174S1105.wav   Indian   adapt   dev   G01174   Male
G01174S1106.wav   Indian   adapt   dev   G01174   Male
G01174S1107.wav   Indian   adapt   dev   G01174   Male
G01174S1108.wav   Indian   adapt   dev   G01174   Male
G01174S1109.wav   Indian   adapt   dev   G01174   Male
G01174S1110.wav   Indian   adapt   dev   G01174   Male
G01174S1111.wav   Indian   adapt   dev   G01174   Male
G01174S1112.wav   Indian   adapt   dev   G01174   Male
G01174S1113.wav   Indian   adapt   dev   G01174   Male
G01200S1113.wav   Indian   adapt   dev   G01200   Male
G01200S1114.wav   Indian   adapt   dev   G01200   Male
G01200S1115.wav   Indian   adapt   dev   G01200   Male
G01200S1116.wav   Indian   adapt   dev   G01200   Male
G01200S1117.wav   Indian   adapt   dev   G01200   Male
G01200S1118.wav   Indian   adapt   dev   G01200   Male
G01200S1119.wav   Indian   adapt   dev   G01200   Male
G01200S1120.wav   Indian   adapt   dev   G01200   Male
G01200S1121.wav   Indian   adapt   dev   G01200   Male
G01200S1122.wav   Indian   adapt   dev   G01200   Male
G01200S1123.wav   Indian   adapt   dev   G01200   Male
G01200S1124.wav   Indian   adapt   dev   G01200   Male
G01200S1125.wav   Indian   adapt   dev   G01200   Male
G01200S1126.wav   Indian   adapt   dev   G01200   Male
G01200S1127.wav   Indian   adapt   dev   G01200   Male
G01200S1128.wav   Indian   adapt   dev   G01200   Male
G01200S1129.wav   Indian   adapt   dev   G01200   Male
G01200S1130.wav   Indian   adapt   dev   G01200   Male
G01200S1131.wav   Indian   adapt   dev   G01200   Male
G01200S1132.wav   Indian   adapt   dev   G01200   Male
G0774S1094.wav   Indian   adapt   dev   G0774S   Male
G0774S1095.wav   Indian   adapt   dev   G0774S   Male
G0774S1096.wav   Indian   adapt   dev   G0774S   Male
G0774S1097.wav   Indian   adapt   dev   G0774S   Male
G0774S1098.wav   Indian   adapt   dev   G0774S   Male
G0774S1099.wav   Indian   adapt   dev   G0774S   Male
G0774S1100.wav   Indian   adapt   dev   G0774S   Male
G0774S1101.wav   Indian   adapt   dev   G0774S   Male
G0774S1102.wav   Indian   adapt   dev   G0774S   Male
G0774S1103.wav   Indian   adapt   dev   G0774S   Male
G0774S1104.wav   Indian   adapt   dev   G0774S   Male
G0774S1105.wav   Indian   adapt   dev   G0774S   Male
G0774S1106.wav   Indian   adapt   dev   G0774S   Male
G0774S1107.wav   Indian   adapt   dev   G0774S   Male
G0774S1109.wav   Indian   adapt   dev   G0774S   Male
G0774S1110.wav   Indian   adapt   dev   G0774S   Male
G0774S1111.wav   Indian   adapt   dev   G0774S   Male
G0774S1112.wav   Indian   adapt   dev   G0774S   Male
G0774S1113.wav   Indian   adapt   dev   G0774S   Male
G00020S1141.wav   Japanese   adapt   dev   G00020   Female
G00020S1142.wav   Japanese   adapt   dev   G00020   Female
G00020S1143.wav   Japanese   adapt   dev   G00020   Female
G00020S1145.wav   Japanese   adapt   dev   G00020   Female
G00020S1146.wav   Japanese   adapt   dev   G00020   Female
G00020S1147.wav   Japanese   adapt   dev   G00020   Female
G00020S1148.wav   Japanese   adapt   dev   G00020   Female
G00020S1149.wav   Japanese   adapt   dev   G00020   Female
G00020S1150.wav   Japanese   adapt   dev   G00020   Female
G00020S1151.wav   Japanese   adapt   dev   G00020   Female
G00020S1152.wav   Japanese   adapt   dev   G00020   Female
G00020S1153.wav   Japanese   adapt   dev   G00020   Female
G00020S1154.wav   Japanese   adapt   dev   G00020   Female
G00020S1155.wav   Japanese   adapt   dev   G00020   Female
G00020S1156.wav   Japanese   adapt   dev   G00020   Female
G00020S1157.wav   Japanese   adapt   dev   G00020   Female
